id_llamada;fecha;distrito;duracion_minutes;recursos_desplegados;distancia_km;tipo;Accidente;Neutral;Fuego
4344;20/10/2024 4:18;Este;74;4;6;Accidente;1;0;0
4345;16/05/2025 22:56;Oeste;34;7;7;Neutral;0;1;0
4346;6/04/2025 21:49;Centro;107;5;16;Fuego;0;0;1
4347;17/10/2024 4:02;Norte;155;1;13;Accidente;1;0;0
4348;2/07/2024 12:29;Sur;36;4;3;Neutral;0;1;0
4349;24/03/2025 21:28;Sur;90;7;9;Fuego;0;0;1
4350;3/04/2025 20:48;Oeste;61;2;3;Fuego;0;0;1
4351;13/11/2024 13:03;Oeste;113;2;6;Accidente;1;0;0
4352;28/09/2024 16:25;Este;13;1;17;Neutral;0;1;0
4353;16/03/2025 10:52;Este;35;2;3;Neutral;0;1;0
4354;12/04/2025 14:55;Sur;75;8;2;Neutral;0;1;0
4355;4/08/2024 19:21;Oeste;141;8;12;Fuego;0;0;1
4356;5/02/2025 14:29;Centro;17;8;6;Neutral;0;1;0
4357;22/12/2024 14:22;Norte;135;1;10;Fuego;0;0;1
4358;14/06/2025 5:59;Oeste;39;1;11;Fuego;0;0;1
4359;19/09/2024 1:07;Oeste;25;4;16;Accidente;1;0;0
4360;10/06/2025 9:47;Este;68;6;16;Fuego;0;0;1
4361;8/03/2025 22:30;Norte;99;8;18;Accidente;1;0;0
4362;6/09/2024 6:00;Sur;38;2;9;Accidente;1;0;0
4363;18/11/2024 6:47;Oeste;125;3;19;Neutral;0;1;0
4364;15/10/2024 23:00;Sur;167;6;2;Accidente;1;0;0
4365;6/05/2025 23:12;Oeste;19;4;1;Neutral;0;1;0
4366;20/10/2024 23:38;Sur;124;2;16;Accidente;1;0;0
4367;28/03/2025 22:59;Norte;100;7;18;Fuego;0;0;1
4368;7/03/2025 9:40;Este;10;4;3;Neutral;0;1;0
4369;7/08/2024 8:12;Norte;113;8;1;Fuego;0;0;1
4370;25/06/2024 14:44;Centro;101;8;6;Neutral;0;1;0
4371;25/11/2024 11:19;Este;36;7;19;Fuego;0;0;1
4372;16/03/2025 21:52;Norte;87;9;19;Accidente;1;0;0
4373;12/05/2025 16:45;Centro;160;4;11;Neutral;0;1;0
4374;1/03/2025 12:50;Oeste;122;7;8;Neutral;0;1;0
4375;25/11/2024 22:28;Oeste;83;1;5;Neutral;0;1;0
4376;8/08/2024 0:30;Sur;82;4;9;Accidente;1;0;0
4377;25/05/2025 16:03;Este;151;2;15;Fuego;0;0;1
4378;27/06/2024 13:03;Oeste;111;9;14;Accidente;1;0;0
4379;10/01/2025 4:49;Este;130;5;4;Accidente;1;0;0
4380;3/06/2025 3:07;Oeste;19;3;8;Accidente;1;0;0
4381;5/07/2024 21:28;Sur;138;4;17;Fuego;0;0;1
4382;23/07/2024 19:44;Norte;77;6;2;Accidente;1;0;0
4383;3/08/2024 0:18;Sur;105;1;16;Neutral;0;1;0
4384;24/06/2024 19:45;Centro;102;7;10;Accidente;1;0;0
4385;27/05/2025 6:29;Oeste;170;8;2;Fuego;0;0;1
4386;6/08/2024 14:12;Centro;30;7;11;Neutral;0;1;0
4387;30/06/2024 20:18;Centro;96;7;10;Fuego;0;0;1
4388;2/04/2025 2:47;Este;129;9;19;Accidente;1;0;0
4389;31/01/2025 15:17;Oeste;77;4;14;Fuego;0;0;1
4390;2/03/2025 3:33;Centro;127;7;11;Neutral;0;1;0
4391;12/12/2024 15:55;Norte;57;9;9;Fuego;0;0;1
4392;24/08/2024 4:05;Centro;82;5;7;Neutral;0;1;0
4393;5/12/2024 9:56;Norte;96;2;15;Neutral;0;1;0
4394;5/02/2025 12:00;Este;92;5;17;Accidente;1;0;0
4395;22/08/2024 18:31;Centro;17;4;3;Accidente;1;0;0
4396;21/10/2024 3:14;Sur;47;8;15;Neutral;0;1;0
4397;16/06/2025 10:43;Este;80;5;14;Fuego;0;0;1
4398;22/02/2025 10:48;Norte;55;9;8;Neutral;0;1;0
4399;7/03/2025 19:37;Este;23;9;4;Accidente;1;0;0
4400;26/11/2024 17:19;Centro;153;3;10;Fuego;0;0;1
4401;2/09/2024 21:20;Oeste;126;6;2;Neutral;0;1;0
4402;5/07/2024 15:58;Oeste;28;6;14;Accidente;1;0;0
4403;11/03/2025 14:34;Norte;30;4;8;Neutral;0;1;0
4404;7/02/2025 4:57;Norte;177;3;10;Neutral;0;1;0
4405;23/03/2025 15:01;Oeste;160;1;18;Neutral;0;1;0
4406;7/09/2024 1:00;Norte;124;7;15;Fuego;0;0;1
4407;15/01/2025 5:53;Este;86;5;5;Accidente;1;0;0
4408;9/08/2024 22:57;Sur;104;7;13;Accidente;1;0;0
4409;30/03/2025 19:32;Sur;161;1;18;Neutral;0;1;0
4410;9/06/2025 15:43;Este;21;8;2;Neutral;0;1;0
4411;27/07/2024 17:12;Sur;72;3;13;Neutral;0;1;0
4412;17/05/2025 10:34;Centro;48;7;14;Fuego;0;0;1
4413;27/10/2024 3:14;Este;65;3;10;Accidente;1;0;0
4414;25/03/2025 3:41;Norte;127;3;4;Neutral;0;1;0
4415;10/10/2024 4:00;Este;97;9;15;Accidente;1;0;0
4416;20/09/2024 4:05;Oeste;78;2;8;Neutral;0;1;0
4417;2/07/2024 0:53;Norte;157;4;15;Accidente;1;0;0
4418;21/11/2024 20:29;Oeste;71;6;14;Neutral;0;1;0
4419;7/03/2025 5:39;Norte;115;3;9;Fuego;0;0;1
4420;1/02/2025 6:51;Sur;6;7;3;Neutral;0;1;0
4421;28/04/2025 14:23;Este;93;7;15;Neutral;0;1;0
4422;7/01/2025 22:48;Centro;30;5;17;Neutral;0;1;0
4423;21/06/2024 12:04;Norte;103;3;16;Neutral;0;1;0
4424;7/04/2025 12:21;Norte;31;2;4;Neutral;0;1;0
4425;11/06/2025 17:59;Oeste;93;4;11;Accidente;1;0;0
4426;28/12/2024 3:16;Sur;150;4;8;Accidente;1;0;0
4427;11/03/2025 7:29;Oeste;5;8;3;Fuego;0;0;1
4428;20/02/2025 12:25;Oeste;107;8;19;Neutral;0;1;0
4429;12/08/2024 8:56;Sur;135;5;14;Accidente;1;0;0
4430;12/08/2024 11:09;Centro;45;6;9;Accidente;1;0;0
4431;27/11/2024 16:02;Oeste;169;8;3;Neutral;0;1;0
4432;28/03/2025 8:47;Oeste;55;1;4;Neutral;0;1;0
4433;11/11/2024 0:22;Norte;19;5;4;Fuego;0;0;1
4434;18/02/2025 7:32;Sur;12;4;11;Fuego;0;0;1
4435;18/04/2025 1:12;Este;42;4;19;Accidente;1;0;0
4436;23/04/2025 22:22;Centro;118;2;16;Fuego;0;0;1
4437;2/03/2025 4:44;Centro;87;1;17;Accidente;1;0;0
4438;7/06/2025 17:45;Sur;60;6;10;Fuego;0;0;1
4439;29/07/2024 10:24;Norte;179;7;17;Neutral;0;1;0
4440;22/06/2024 4:20;Norte;107;5;16;Fuego;0;0;1
4441;17/10/2024 13:07;Sur;142;8;6;Accidente;1;0;0
4442;12/06/2025 19:55;Norte;106;9;7;Fuego;0;0;1
4443;21/07/2024 2:43;Centro;82;2;14;Accidente;1;0;0
4444;20/06/2024 16:09;Centro;173;4;11;Accidente;1;0;0
4445;22/07/2024 1:35;Este;87;9;12;Fuego;0;0;1
4446;5/07/2024 22:14;Sur;34;5;14;Fuego;0;0;1
4447;14/01/2025 0:25;Oeste;9;3;5;Accidente;1;0;0
4448;8/11/2024 17:51;Oeste;123;6;5;Neutral;0;1;0
4449;24/01/2025 13:32;Este;35;3;15;Fuego;0;0;1
4450;9/03/2025 13:51;Este;27;5;1;Accidente;1;0;0
4451;3/08/2024 11:37;Norte;52;3;9;Neutral;0;1;0
4452;14/03/2025 16:44;Este;113;6;3;Accidente;1;0;0
4453;25/03/2025 20:38;Este;44;5;4;Fuego;0;0;1
4454;5/07/2024 13:36;Oeste;10;9;16;Accidente;1;0;0
4455;17/02/2025 3:43;Norte;42;3;7;Accidente;1;0;0
4456;7/04/2025 21:52;Este;173;6;14;Accidente;1;0;0
4457;3/05/2025 10:06;Este;104;8;16;Fuego;0;0;1
4458;8/12/2024 6:36;Norte;31;7;18;Neutral;0;1;0
4459;24/07/2024 16:03;Sur;73;6;16;Neutral;0;1;0
4460;25/07/2024 19:44;Norte;61;2;16;Neutral;0;1;0
4461;5/02/2025 0:47;Oeste;21;7;2;Neutral;0;1;0
4462;6/06/2025 7:36;Sur;75;8;10;Fuego;0;0;1
4463;20/09/2024 14:56;Centro;51;1;7;Accidente;1;0;0
4464;30/07/2024 21:34;Norte;83;9;15;Neutral;0;1;0
4465;21/11/2024 16:59;Oeste;114;4;9;Neutral;0;1;0
4466;3/09/2024 22:50;Sur;17;8;7;Fuego;0;0;1
4467;25/07/2024 4:32;Norte;143;7;16;Accidente;1;0;0
4468;28/06/2024 7:04;Este;128;7;3;Accidente;1;0;0
4469;6/07/2024 19:00;Norte;113;2;17;Neutral;0;1;0
4470;31/08/2024 6:32;Centro;94;1;8;Neutral;0;1;0
4471;6/03/2025 12:33;Norte;90;4;2;Accidente;1;0;0
4472;15/01/2025 11:52;Sur;96;2;3;Fuego;0;0;1
4473;1/08/2024 17:38;Sur;28;8;8;Accidente;1;0;0
4474;26/10/2024 2:22;Norte;77;7;2;Accidente;1;0;0
4475;8/10/2024 11:29;Sur;8;8;19;Neutral;0;1;0
4476;17/08/2024 6:40;Este;117;6;17;Fuego;0;0;1
4477;11/11/2024 4:39;Norte;50;1;5;Fuego;0;0;1
4478;12/10/2024 6:00;Este;22;9;17;Fuego;0;0;1
4479;26/01/2025 19:09;Este;47;6;10;Neutral;0;1;0
4480;29/08/2024 5:46;Oeste;165;1;9;Fuego;0;0;1
4481;1/10/2024 0:30;Norte;97;1;6;Fuego;0;0;1
4482;12/09/2024 9:21;Sur;107;8;11;Neutral;0;1;0
4483;2/04/2025 1:07;Este;128;6;2;Accidente;1;0;0
4484;11/02/2025 13:34;Oeste;14;8;12;Fuego;0;0;1
4485;14/07/2024 0:09;Norte;77;8;12;Accidente;1;0;0
4486;15/02/2025 12:57;Norte;35;8;16;Fuego;0;0;1
4487;30/11/2024 15:22;Centro;160;7;12;Accidente;1;0;0
4488;20/12/2024 2:52;Centro;64;7;18;Accidente;1;0;0
4489;13/08/2024 8:30;Este;135;4;13;Neutral;0;1;0
4490;16/04/2025 17:49;Centro;122;9;15;Neutral;0;1;0
4491;5/11/2024 2:51;Este;18;2;16;Fuego;0;0;1
4492;30/01/2025 19:22;Sur;147;9;4;Fuego;0;0;1
4493;8/06/2025 11:35;Este;6;3;12;Neutral;0;1;0
4494;29/06/2024 11:55;Centro;28;2;17;Fuego;0;0;1
4495;14/06/2025 0:12;Sur;68;4;1;Fuego;0;0;1
4496;29/05/2025 0:08;Centro;104;5;18;Neutral;0;1;0
4497;21/06/2024 13:35;Este;118;2;16;Accidente;1;0;0
4498;24/01/2025 10:41;Oeste;28;1;1;Fuego;0;0;1
4499;25/12/2024 0:57;Norte;159;5;10;Neutral;0;1;0
4500;28/04/2025 15:50;Centro;169;9;19;Fuego;0;0;1
4501;3/07/2024 6:42;Este;95;5;16;Fuego;0;0;1
4502;29/12/2024 13:16;Sur;171;9;14;Neutral;0;1;0
4503;22/11/2024 5:33;Centro;30;6;2;Neutral;0;1;0
4504;6/03/2025 7:56;Centro;69;3;6;Fuego;0;0;1
4505;9/09/2024 16:52;Norte;124;4;5;Fuego;0;0;1
4506;30/11/2024 14:42;Este;8;4;12;Accidente;1;0;0
4507;1/05/2025 20:28;Oeste;161;1;4;Accidente;1;0;0
4508;18/11/2024 4:49;Sur;5;3;4;Neutral;0;1;0
4509;19/02/2025 23:20;Este;54;3;5;Fuego;0;0;1
4510;12/06/2025 23:15;Sur;114;1;7;Neutral;0;1;0
4511;1/05/2025 8:35;Centro;143;9;6;Neutral;0;1;0
4512;6/06/2025 2:21;Norte;78;1;13;Fuego;0;0;1
4513;20/07/2024 7:04;Norte;66;9;4;Accidente;1;0;0
4514;1/02/2025 12:26;Oeste;85;1;13;Neutral;0;1;0
4515;15/09/2024 22:52;Norte;168;2;4;Neutral;0;1;0
4516;11/08/2024 8:35;Centro;60;2;10;Fuego;0;0;1
4517;29/06/2024 13:07;Oeste;115;6;1;Accidente;1;0;0
4518;2/05/2025 6:21;Este;25;7;8;Accidente;1;0;0
4519;13/10/2024 17:29;Norte;145;1;7;Fuego;0;0;1
4520;18/10/2024 9:15;Oeste;13;3;5;Neutral;0;1;0
4521;24/07/2024 11:54;Centro;143;2;3;Fuego;0;0;1
4522;22/02/2025 21:27;Sur;74;8;15;Fuego;0;0;1
4523;25/01/2025 16:20;Sur;133;9;17;Accidente;1;0;0
4524;20/03/2025 18:43;Centro;122;2;13;Neutral;0;1;0
4525;12/02/2025 6:38;Centro;60;2;15;Neutral;0;1;0
4526;31/10/2024 4:42;Sur;35;9;19;Accidente;1;0;0
4527;16/07/2024 21:06;Oeste;41;4;14;Neutral;0;1;0
4528;15/01/2025 23:45;Sur;179;5;13;Neutral;0;1;0
4529;14/02/2025 14:31;Centro;95;9;12;Fuego;0;0;1
4530;19/12/2024 21:18;Norte;118;6;9;Fuego;0;0;1
4531;7/05/2025 15:25;Este;132;9;3;Fuego;0;0;1
4532;4/01/2025 16:34;Norte;179;9;11;Neutral;0;1;0
4533;30/01/2025 3:24;Norte;126;7;10;Neutral;0;1;0
4534;10/07/2024 7:10;Centro;73;9;1;Neutral;0;1;0
4535;2/12/2024 0:35;Sur;40;5;17;Neutral;0;1;0
4536;6/10/2024 7:09;Oeste;36;5;13;Accidente;1;0;0
4537;14/10/2024 23:34;Norte;68;8;14;Accidente;1;0;0
4538;4/12/2024 18:45;Sur;174;4;1;Neutral;0;1;0
4539;22/12/2024 22:01;Oeste;52;9;2;Fuego;0;0;1
4540;11/07/2024 9:53;Norte;85;7;2;Fuego;0;0;1
4541;1/01/2025 18:45;Oeste;162;7;7;Accidente;1;0;0
4542;16/11/2024 12:48;Sur;153;3;9;Accidente;1;0;0
4543;31/07/2024 23:59;Este;64;4;4;Neutral;0;1;0
4544;18/03/2025 16:33;Sur;145;7;2;Neutral;0;1;0
4545;12/03/2025 23:45;Centro;5;5;19;Neutral;0;1;0
4546;12/10/2024 8:24;Oeste;69;3;5;Neutral;0;1;0
4547;20/10/2024 3:25;Este;37;1;9;Neutral;0;1;0
4548;9/07/2024 2:55;Oeste;42;7;13;Fuego;0;0;1
4549;18/05/2025 19:32;Oeste;29;6;12;Fuego;0;0;1
4550;2/01/2025 18:10;Norte;158;7;19;Neutral;0;1;0
4551;29/11/2024 21:44;Centro;63;2;9;Fuego;0;0;1
4552;18/10/2024 13:38;Oeste;165;4;10;Neutral;0;1;0
4553;4/03/2025 10:34;Sur;105;2;19;Neutral;0;1;0
4554;5/09/2024 23:54;Sur;131;8;10;Accidente;1;0;0
4555;15/11/2024 4:08;Norte;45;7;12;Fuego;0;0;1
4556;8/11/2024 5:40;Centro;162;1;14;Fuego;0;0;1
4557;3/03/2025 22:50;Centro;61;2;8;Accidente;1;0;0
4558;29/03/2025 13:28;Sur;52;2;16;Fuego;0;0;1
4559;28/08/2024 0:40;Este;76;4;17;Accidente;1;0;0
4560;14/11/2024 17:02;Norte;179;3;4;Fuego;0;0;1
4561;7/04/2025 18:36;Norte;60;1;6;Neutral;0;1;0
4562;10/01/2025 20:03;Sur;69;2;12;Accidente;1;0;0
4563;27/09/2024 16:50;Sur;16;9;18;Neutral;0;1;0
4564;19/09/2024 6:13;Este;73;1;7;Neutral;0;1;0
4565;1/03/2025 4:34;Este;138;9;5;Fuego;0;0;1
4566;13/01/2025 17:36;Centro;93;7;10;Accidente;1;0;0
4567;9/01/2025 4:06;Norte;29;2;6;Neutral;0;1;0
4568;26/03/2025 20:56;Norte;5;2;14;Neutral;0;1;0
4569;28/01/2025 12:39;Sur;164;5;6;Accidente;1;0;0
4570;30/12/2024 9:06;Centro;135;5;14;Fuego;0;0;1
4571;25/11/2024 16:30;Norte;53;4;12;Neutral;0;1;0
4572;15/09/2024 19:38;Centro;151;3;12;Fuego;0;0;1
4573;14/11/2024 1:57;Centro;64;4;8;Accidente;1;0;0
4574;19/09/2024 1:00;Sur;161;4;10;Fuego;0;0;1
4575;28/11/2024 6:35;Centro;6;2;16;Accidente;1;0;0
4576;1/11/2024 12:33;Este;77;5;8;Fuego;0;0;1
4577;18/08/2024 11:39;Este;149;5;9;Fuego;0;0;1
4578;28/01/2025 18:17;Oeste;114;5;13;Neutral;0;1;0
4579;22/07/2024 21:15;Sur;168;1;17;Fuego;0;0;1
4580;24/12/2024 0:23;Oeste;65;6;19;Neutral;0;1;0
4581;25/10/2024 11:02;Este;21;2;17;Accidente;1;0;0
4582;15/06/2025 12:56;Oeste;53;7;7;Accidente;1;0;0
4583;13/02/2025 12:36;Sur;80;4;1;Neutral;0;1;0
4584;16/08/2024 1:46;Sur;152;5;14;Fuego;0;0;1
4585;14/09/2024 4:52;Centro;135;5;17;Accidente;1;0;0
4586;25/08/2024 3:05;Norte;47;5;13;Accidente;1;0;0
4587;2/08/2024 16:29;Centro;61;2;2;Accidente;1;0;0
4588;5/09/2024 19:03;Sur;54;5;14;Neutral;0;1;0
4589;14/10/2024 17:52;Este;41;3;1;Accidente;1;0;0
4590;10/01/2025 14:05;Este;50;4;5;Accidente;1;0;0
4591;4/03/2025 5:40;Centro;174;2;7;Accidente;1;0;0
4592;10/09/2024 21:20;Sur;19;4;19;Accidente;1;0;0
4593;6/07/2024 7:14;Este;165;9;14;Neutral;0;1;0
4594;21/06/2024 7:07;Sur;84;8;14;Neutral;0;1;0
4595;5/10/2024 21:52;Este;143;3;15;Fuego;0;0;1
4596;23/12/2024 9:34;Sur;152;1;5;Accidente;1;0;0
4597;28/03/2025 10:45;Oeste;28;1;5;Neutral;0;1;0
4598;19/07/2024 0:41;Sur;129;6;2;Fuego;0;0;1
4599;14/04/2025 12:51;Sur;122;3;18;Fuego;0;0;1
4600;19/01/2025 17:02;Centro;84;4;9;Accidente;1;0;0
4601;15/07/2024 16:28;Oeste;98;1;10;Fuego;0;0;1
4602;29/07/2024 16:55;Norte;69;8;18;Neutral;0;1;0
4603;5/01/2025 2:27;Centro;92;1;4;Fuego;0;0;1
4604;20/10/2024 6:54;Norte;92;5;8;Fuego;0;0;1
4605;10/12/2024 10:24;Este;149;6;18;Neutral;0;1;0
4606;29/10/2024 12:27;Norte;130;2;17;Fuego;0;0;1
4607;26/09/2024 16:35;Sur;93;7;16;Fuego;0;0;1
4608;25/05/2025 11:58;Norte;65;7;18;Fuego;0;0;1
4609;4/08/2024 6:07;Centro;19;1;7;Fuego;0;0;1
4610;31/05/2025 5:57;Centro;98;4;1;Accidente;1;0;0
4611;10/02/2025 19:21;Norte;55;4;1;Accidente;1;0;0
4612;24/10/2024 17:36;Centro;31;5;18;Neutral;0;1;0
4613;16/06/2025 19:26;Centro;78;1;4;Fuego;0;0;1
4614;17/09/2024 15:44;Norte;65;1;4;Neutral;0;1;0
4615;22/07/2024 4:55;Oeste;35;7;6;Accidente;1;0;0
4616;14/02/2025 16:22;Oeste;16;9;3;Fuego;0;0;1
4617;29/05/2025 21:27;Este;50;1;6;Fuego;0;0;1
4618;31/03/2025 15:59;Centro;163;2;13;Accidente;1;0;0
4619;5/02/2025 14:49;Norte;36;6;7;Fuego;0;0;1
4620;16/02/2025 6:52;Centro;164;6;4;Fuego;0;0;1
4621;5/03/2025 4:10;Sur;65;2;1;Accidente;1;0;0
4622;18/11/2024 6:49;Centro;50;9;6;Neutral;0;1;0
4623;10/10/2024 1:03;Centro;89;4;5;Neutral;0;1;0
4624;30/04/2025 20:36;Oeste;84;7;13;Fuego;0;0;1
4625;14/06/2025 22:38;Norte;139;6;19;Accidente;1;0;0
4626;17/11/2024 9:55;Centro;8;3;4;Neutral;0;1;0
4627;8/11/2024 6:43;Oeste;56;8;6;Neutral;0;1;0
4628;5/06/2025 14:11;Este;163;7;13;Fuego;0;0;1
4629;16/11/2024 23:08;Oeste;116;9;5;Neutral;0;1;0
4630;31/10/2024 17:27;Oeste;40;3;13;Accidente;1;0;0
4631;29/11/2024 6:32;Oeste;58;1;10;Neutral;0;1;0
4632;18/01/2025 1:11;Centro;123;2;3;Accidente;1;0;0
4633;1/07/2024 23:48;Centro;131;1;13;Accidente;1;0;0
4634;19/11/2024 14:41;Este;21;5;12;Fuego;0;0;1
4635;10/08/2024 13:54;Sur;79;2;4;Neutral;0;1;0
4636;18/05/2025 7:52;Sur;162;3;10;Fuego;0;0;1
4637;4/10/2024 16:09;Sur;109;8;3;Neutral;0;1;0
4638;13/03/2025 5:20;Este;154;5;17;Fuego;0;0;1
4639;18/05/2025 23:18;Sur;121;4;9;Fuego;0;0;1
4640;16/03/2025 3:09;Sur;47;5;1;Fuego;0;0;1
4641;29/06/2024 5:17;Oeste;116;6;18;Neutral;0;1;0
4642;20/04/2025 4:43;Centro;119;7;9;Fuego;0;0;1
4643;31/01/2025 22:16;Centro;31;9;9;Accidente;1;0;0
4644;27/05/2025 3:36;Oeste;41;1;2;Neutral;0;1;0
4645;26/08/2024 5:51;Oeste;50;4;19;Accidente;1;0;0
4646;2/03/2025 2:28;Oeste;117;9;16;Fuego;0;0;1
4647;28/02/2025 12:30;Centro;39;5;3;Fuego;0;0;1
4648;31/12/2024 0:40;Sur;136;8;16;Accidente;1;0;0
4649;31/08/2024 1:44;Oeste;84;1;13;Fuego;0;0;1
4650;25/07/2024 6:46;Este;84;4;3;Neutral;0;1;0
4651;26/12/2024 20:54;Oeste;158;9;10;Accidente;1;0;0
4652;30/07/2024 17:37;Norte;125;1;18;Neutral;0;1;0
4653;22/02/2025 5:56;Oeste;151;1;6;Neutral;0;1;0
4654;21/08/2024 9:27;Centro;126;4;6;Neutral;0;1;0
4655;6/11/2024 12:30;Oeste;85;3;18;Fuego;0;0;1
4656;6/12/2024 6:18;Norte;177;7;6;Fuego;0;0;1
4657;25/12/2024 20:25;Este;158;3;6;Accidente;1;0;0
4658;29/05/2025 20:41;Sur;154;1;13;Accidente;1;0;0
4659;11/02/2025 2:22;Oeste;123;2;14;Neutral;0;1;0
4660;13/02/2025 19:12;Norte;62;4;7;Fuego;0;0;1
4661;24/09/2024 11:21;Norte;67;1;13;Fuego;0;0;1
4662;24/03/2025 16:07;Este;160;1;15;Fuego;0;0;1
4663;10/01/2025 5:58;Centro;176;8;12;Accidente;1;0;0
4664;3/10/2024 22:06;Oeste;104;7;1;Fuego;0;0;1
4665;9/06/2025 13:58;Norte;175;8;3;Neutral;0;1;0
4666;6/05/2025 9:08;Este;169;4;18;Neutral;0;1;0
4667;29/05/2025 3:55;Sur;70;6;8;Neutral;0;1;0
4668;27/03/2025 20:41;Norte;149;3;2;Fuego;0;0;1
4669;21/09/2024 19:20;Este;172;8;4;Neutral;0;1;0
4670;16/09/2024 19:23;Centro;170;4;18;Neutral;0;1;0
4671;26/09/2024 7:31;Centro;89;3;13;Accidente;1;0;0
4672;7/02/2025 22:49;Norte;141;4;15;Accidente;1;0;0
4673;29/09/2024 13:55;Norte;148;6;2;Fuego;0;0;1
4674;22/06/2024 20:06;Oeste;127;7;10;Fuego;0;0;1
4675;31/10/2024 20:46;Este;6;7;2;Fuego;0;0;1
4676;15/04/2025 12:21;Norte;110;4;12;Fuego;0;0;1
4677;9/11/2024 21:34;Oeste;112;8;5;Fuego;0;0;1
4678;4/12/2024 20:31;Oeste;76;7;12;Accidente;1;0;0
4679;31/05/2025 6:46;Norte;175;2;1;Accidente;1;0;0
4680;13/06/2025 1:47;Centro;130;8;2;Accidente;1;0;0
4681;21/06/2024 21:33;Este;174;9;16;Neutral;0;1;0
4682;20/10/2024 0:52;Este;61;5;2;Neutral;0;1;0
4683;31/07/2024 4:59;Centro;85;4;16;Accidente;1;0;0
4684;29/11/2024 22:51;Norte;162;4;16;Accidente;1;0;0
4685;30/06/2024 6:24;Este;145;4;6;Fuego;0;0;1
4686;9/01/2025 1:16;Norte;23;6;13;Accidente;1;0;0
4687;12/12/2024 2:02;Norte;11;4;12;Fuego;0;0;1
4688;24/11/2024 9:45;Oeste;141;7;10;Accidente;1;0;0
4689;13/05/2025 20:39;Centro;58;7;5;Fuego;0;0;1
4690;18/08/2024 1:51;Norte;108;5;8;Accidente;1;0;0
4691;15/01/2025 2:53;Sur;90;5;6;Fuego;0;0;1
4692;14/01/2025 6:57;Centro;86;8;5;Neutral;0;1;0
4693;15/12/2024 8:07;Este;65;7;6;Neutral;0;1;0
4694;25/03/2025 2:32;Oeste;91;7;17;Fuego;0;0;1
4695;22/09/2024 9:44;Este;6;6;6;Fuego;0;0;1
4696;17/06/2024 16:53;Este;35;7;17;Neutral;0;1;0
4697;13/06/2025 17:25;Centro;37;7;5;Accidente;1;0;0
4698;6/01/2025 2:52;Este;84;2;17;Fuego;0;0;1
4699;3/11/2024 9:55;Norte;15;2;17;Accidente;1;0;0
4700;22/11/2024 13:21;Este;165;7;13;Neutral;0;1;0
4701;20/02/2025 4:39;Oeste;132;7;7;Neutral;0;1;0
4702;5/04/2025 12:37;Oeste;139;7;6;Fuego;0;0;1
4703;11/01/2025 7:18;Sur;132;5;14;Accidente;1;0;0
4704;8/10/2024 1:25;Oeste;35;1;16;Neutral;0;1;0
4705;21/06/2024 4:24;Este;130;2;3;Accidente;1;0;0
4706;21/02/2025 2:34;Oeste;51;9;9;Neutral;0;1;0
4707;25/02/2025 12:09;Centro;111;8;15;Fuego;0;0;1
4708;7/12/2024 5:20;Oeste;23;8;18;Accidente;1;0;0
4709;29/03/2025 13:31;Norte;85;1;10;Accidente;1;0;0
4710;28/10/2024 6:15;Centro;127;6;10;Fuego;0;0;1
4711;15/03/2025 14:15;Sur;138;9;3;Fuego;0;0;1
4712;9/12/2024 9:30;Norte;111;8;1;Fuego;0;0;1
4713;3/01/2025 13:59;Este;53;3;3;Fuego;0;0;1
4714;8/04/2025 7:16;Este;77;4;5;Neutral;0;1;0
4715;29/03/2025 5:53;Este;54;3;7;Accidente;1;0;0
4716;5/09/2024 13:35;Norte;85;6;3;Neutral;0;1;0
4717;7/05/2025 11:04;Norte;99;9;4;Fuego;0;0;1
4718;18/04/2025 19:11;Norte;16;8;17;Neutral;0;1;0
4719;28/12/2024 1:15;Centro;27;4;3;Neutral;0;1;0
4720;19/07/2024 23:50;Centro;58;2;4;Accidente;1;0;0
4721;13/03/2025 3:52;Este;122;8;2;Accidente;1;0;0
4722;8/03/2025 5:07;Oeste;63;8;14;Accidente;1;0;0
4723;9/03/2025 22:54;Este;168;6;5;Fuego;0;0;1
4724;27/11/2024 14:25;Sur;7;8;2;Fuego;0;0;1
4725;23/05/2025 0:24;Centro;62;9;15;Accidente;1;0;0
4726;23/02/2025 0:45;Norte;61;1;11;Neutral;0;1;0
4727;8/08/2024 8:56;Centro;149;9;10;Accidente;1;0;0
4728;6/06/2025 10:58;Norte;171;2;1;Fuego;0;0;1
4729;19/08/2024 0:14;Sur;94;1;19;Neutral;0;1;0
4730;28/08/2024 13:12;Sur;59;8;14;Fuego;0;0;1
4731;31/10/2024 20:24;Centro;49;8;14;Accidente;1;0;0
4732;27/05/2025 6:39;Norte;5;4;1;Accidente;1;0;0
4733;25/01/2025 15:43;Sur;25;8;9;Neutral;0;1;0
4734;23/12/2024 21:45;Este;25;7;17;Accidente;1;0;0
4735;14/01/2025 0:05;Este;56;2;14;Fuego;0;0;1
4736;6/07/2024 6:00;Norte;86;5;13;Fuego;0;0;1
4737;12/01/2025 15:40;Centro;175;4;13;Fuego;0;0;1
4738;27/11/2024 12:29;Sur;71;3;6;Neutral;0;1;0
4739;8/09/2024 1:48;Centro;117;1;7;Fuego;0;0;1
4740;2/04/2025 11:10;Este;48;5;2;Accidente;1;0;0
4741;1/11/2024 4:20;Sur;164;8;8;Neutral;0;1;0
